"","DIGNIDAD_CODIGO","OP_CODIGO","CANDIDATO_CODIGO","CANDIDATO_ORDEN","CANDIDATO_PROVINCIA_CODIGO","CANDIDATO_CANTON_CODIGO","CANDIDATO_PARROQUIA_CODIGO","CANDIDATO_NOMBRE","CANDIDATO_SEXO","CANDIDATO_EDAD_EXACTA","CANDIDATO_GRUPOS_DE_EDAD","SUPLENTE_NOMBRE","SUPLENTE_SEXO","SUPLENTE_EDAD_EXACTA","SUPLENTE_GRUPOS_DE_EDAD"
"2635",9,3,9000000000035,11,0,0,0,"ORDOÑEZ RIVERA WILSON CONCEPCION                                                                   ","HOMBRES",60.8054794520548,"DE 45 A MENOS DE 65 AÑOS","JARA ROMERO PABLO ANDRES                                                                            ","HOMBRES",25.3424657534247,"MENOS DE 30 AÑOS"
"2636",9,3,9000000000036,12,0,0,0,"AUCATOMA RAMIREZ ANITA CECILIA                                                                      ","MUJERES",36.5041095890411,"DE 30 A MENOS DE 45 AÑOS","GALARZA ANDRADE CONSUELO MARIA                                                                      ","MUJERES",29.0739726027397,"MENOS DE 30 AÑOS"
"2637",9,3,9000000000037,13,0,0,0,"BAUTISTA BELTRAN DANIEL FERNANDO                                                                    ","HOMBRES",26.1068493150685,"MENOS DE 30 AÑOS","VACA BELTRAN MAURICIO MICHAEL                                                                       ","HOMBRES",33.4630136986301,"DE 30 A MENOS DE 45 AÑOS"
"2638",9,3,9000000000038,14,0,0,0,"RUIZ BARREZUETA GLENDA VERONICA                                                                     ","MUJERES",28.6794520547945,"MENOS DE 30 AÑOS","LOJAN AVELLAN VERONICA ISABEL                                                                       ","MUJERES",29.3095890410959,"MENOS DE 30 AÑOS"
"2639",9,3,9000000000039,15,0,0,0,"FARTO RIBADENEIRA JUAN CARLOS                                                                       ","HOMBRES",31.1366120218579,"DE 30 A MENOS DE 45 AÑOS","AVILA LEON PATRICIO GERMAN                                                                          ","HOMBRES",31.6748633879781,"DE 30 A MENOS DE 45 AÑOS"
"2640",9,3,9000000000040,16,0,0,0,"LOPEZ LUZURIAGA ANDREA FERNANDA                                                                     ","MUJERES",22.2931506849315,"MENOS DE 30 AÑOS","CHIRIBOGA NOVOA MARIA PAULINA                                                                       ","MUJERES",23.2732240437158,"MENOS DE 30 AÑOS"
"2641",9,3,9000000000041,17,0,0,0,"VELASTEGUI ESTRELLA GUILLERMO NAPOLEON                                                              ","HOMBRES",21.7260273972603,"MENOS DE 30 AÑOS","COLOMA RIBADENEIRA JORGE ISAAC                                                                      ","HOMBRES",26.227397260274,"MENOS DE 30 AÑOS"
"2642",9,3,9000000000042,18,0,0,0,"ANDRADE VASCONEZ PATRICIA                                                                           ","MUJERES",32.3424657534247,"DE 30 A MENOS DE 45 AÑOS","PEÑA MENA MARIA YOLANDA                                                                            ","MUJERES",28.3890410958904,"MENOS DE 30 AÑOS"
"2643",9,3,9000000000043,19,0,0,0,"BATSON SANCHEZ JUAN ALFREDO                                                                         ","HOMBRES",22.3452054794521,"MENOS DE 30 AÑOS","LANAS HINOJOSA DANIEL RICARDO                                                                       ","HOMBRES",21.813698630137,"MENOS DE 30 AÑOS"
"2644",9,3,9000000000044,20,0,0,0,"CENTENO SANCHEZ MARIA GABRIELA                                                                      ","MUJERES",29.9452054794521,"MENOS DE 30 AÑOS","SALGADO GREULING DOLORES                                                                            ","MUJERES",30.5150684931507,"DE 30 A MENOS DE 45 AÑOS"
"2645",9,3,9000000000045,21,0,0,0,"CASTRO SALEH FRANCISCO JOSE                                                                         ","HOMBRES",33.3068493150685,"DE 30 A MENOS DE 45 AÑOS","AVILA LEON LUIS FELIPE                                                                              ","HOMBRES",24.1698630136986,"MENOS DE 30 AÑOS"
"2646",9,3,9000000000046,22,0,0,0,"ALVAREZ GONZALEZ SILVIA ELIZABETH                                                                   ","MUJERES",20.7945205479452,"MENOS DE 30 AÑOS","GARCIA BORJA AMANDA ESTHER                                                                          ","MUJERES",31.327868852459,"DE 30 A MENOS DE 45 AÑOS"
"2647",9,3,9000000000047,23,0,0,0,"RODRIGUEZ ESTEVEZ PABLO ESTEBAN                                                                     ","HOMBRES",22.0657534246575,"MENOS DE 30 AÑOS","JATIVA CALLE BYRON RENE                                                                             ","HOMBRES",29.0219178082192,"MENOS DE 30 AÑOS"
"2648",9,3,9000000000048,24,0,0,0,"SAENZ GAVILANES MERCEDES NATIVIDAD                                                                  ","MUJERES",31.051912568306,"DE 30 A MENOS DE 45 AÑOS","BETANCOURT CAIZA ADELA JAQUELINE                                                                    ","MUJERES",38.6931506849315,"DE 30 A MENOS DE 45 AÑOS"
"2649",9,4,9000000000049,1,0,0,0,"ROHON HERVAS CESAR EDUARDO                                                                          ","HOMBRES",51.7404371584699,"DE 45 A MENOS DE 65 AÑOS","VERA CASTILLO SOCRATES JOSE                                                                         ","HOMBRES",51.3715846994535,"DE 45 A MENOS DE 65 AÑOS"
"2650",9,4,9000000000050,2,0,0,0,"AROSEMENA GOMEZ MARGARITA MARIA                                                                     ","MUJERES",61.6,"DE 45 A MENOS DE 65 AÑOS","GOMEZ RODRIGUEZ MERCEDES ISABEL                                                                     ","MUJERES",61.4328767123288,"DE 45 A MENOS DE 65 AÑOS"
"2651",9,4,9000000000051,3,0,0,0,"KON LOOR JACINTO FELIPE                                                                             ","HOMBRES",68.0739726027397,"DE 65 AÑOS Y MÁS","AGUIRRE PLAZA ANDRES FRANCISCO                                                                      ","HOMBRES",21.3452054794521,"MENOS DE 30 AÑOS"
"2652",9,4,9000000000052,4,0,0,0,"SANCHEZ BARREZUETA PATRICIA ISABEL                                                                  ","MUJERES",40.3205479452055,"DE 30 A MENOS DE 45 AÑOS","BERMEO SAFADI SASKIA KHRISTEL                                                                       ","MUJERES",22.1534246575342,"MENOS DE 30 AÑOS"
"2653",9,4,9000000000053,5,0,0,0,"AYALA SERRA JULIO OSWALDO                                                                           ","HOMBRES",59.5983606557377,"DE 45 A MENOS DE 65 AÑOS","LYNCH NAVARRO GERMAN FELIPE                                                                         ","HOMBRES",25.6109589041096,"MENOS DE 30 AÑOS"
"2654",9,4,9000000000054,6,0,0,0,"DE GUZMAN VALDIVIESO PATRICIA VICTORIA                                                              ","MUJERES",23.2404371584699,"MENOS DE 30 AÑOS","ERRAEZ CASTILLO DILA AMPARO                                                                         ","MUJERES",57.7780821917808,"DE 45 A MENOS DE 65 AÑOS"
"2655",9,4,9000000000055,7,0,0,0,"BUSTAMANTE HOLGUIN TOMAS MAURICIO                                                                   ","HOMBRES",33.386301369863,"DE 30 A MENOS DE 45 AÑOS","AGUILERA SAMANIEGO PETER XAVIER                                                                     ","HOMBRES",45.2465753424658,"DE 45 A MENOS DE 65 AÑOS"
"2656",9,4,9000000000056,8,0,0,0,"ORELLANA CANAR TATIANA MERCEDES                                                                     ","MUJERES",30.1534246575342,"DE 30 A MENOS DE 45 AÑOS","SALVADOR PESANTES ANDREA ZORAIDA                                                                    ","MUJERES",25.2986301369863,"MENOS DE 30 AÑOS"
"2657",9,4,9000000000057,9,0,0,0,"RAMOS ABAD LUIS ENRIQUE                                                                             ","HOMBRES",51.1939890710383,"DE 45 A MENOS DE 65 AÑOS","AGUIRRE HOJAS RAUL ROGER                                                                            ","HOMBRES",32.9315068493151,"DE 30 A MENOS DE 45 AÑOS"
"2658",9,4,9000000000058,10,0,0,0,"GALLEGOS ZAMBRANO MAYRA ALEJANDRA                                                                   ","MUJERES",25.4027397260274,"MENOS DE 30 AÑOS","AGUIRRE TORRES MARIA GABRIELA                                                                       ","MUJERES",26.0849315068493,"MENOS DE 30 AÑOS"
"2659",9,4,9000000000059,11,0,0,0,"MONCAYO JACOME FRANCISCO XAVIER                                                                     ","HOMBRES",38.0191780821918,"DE 30 A MENOS DE 45 AÑOS","LAZO RUBIO LUIS MARCELO                                                                             ","HOMBRES",30.2602739726027,"DE 30 A MENOS DE 45 AÑOS"
"2660",9,4,9000000000060,12,0,0,0,"PITA BERMEO DURGA VIVEKANANDA                                                                       ","MUJERES",30.8169398907104,"DE 30 A MENOS DE 45 AÑOS","SPITZ VINTIMILLA VANESSA REINALDA                                                                   ","MUJERES",25.1041095890411,"MENOS DE 30 AÑOS"
"2661",9,4,9000000000061,13,0,0,0,"RIVERA REINOSO CARLOS WILFRIDO                                                                      ","HOMBRES",24.9698630136986,"MENOS DE 30 AÑOS","TIPAN LOPEZ JIMMY PAUL                                                                              ","HOMBRES",21.6575342465753,"MENOS DE 30 AÑOS"
"2662",9,4,9000000000062,14,0,0,0,"PEÑAFIEL MUÑOZ JUDITH ALEXANDRA                                                                   ","MUJERES",20.7452054794521,"MENOS DE 30 AÑOS","LARA CAMPOS CATALINA ELIZABETH                                                                      ","MUJERES",24.1150684931507,"MENOS DE 30 AÑOS"
"2663",9,4,9000000000063,15,0,0,0,"SERRANO QUESADA NECKER ARTURO                                                                       ","HOMBRES",42.1534246575342,"DE 30 A MENOS DE 45 AÑOS","REYES MARTINEZ BORIS EFRAIN                                                                         ","HOMBRES",32.8657534246575,"DE 30 A MENOS DE 45 AÑOS"
"2664",9,4,9000000000064,16,0,0,0,"PLAZA SALCEDO MARIA PAOLA                                                                           ","MUJERES",31.7158469945355,"DE 30 A MENOS DE 45 AÑOS","ROBALINO HERRERA MARIA DE LA PAZ                                                                    ","MUJERES",31.6967213114754,"DE 30 A MENOS DE 45 AÑOS"
"2665",9,4,9000000000065,17,0,0,0,"AGUIRRE CARRION JOSE ANTONIO                                                                        ","HOMBRES",53.6712328767123,"DE 45 A MENOS DE 65 AÑOS","CRUZ CHAMORRO SEGUNDO ENRIQUE                                                                       ","HOMBRES",54.3452054794521,"DE 45 A MENOS DE 65 AÑOS"
"2666",9,4,9000000000066,18,0,0,0,"BOSQUEZ CORDOVA JANNETH ESPERANZA                                                                   ","MUJERES",33.2657534246575,"DE 30 A MENOS DE 45 AÑOS","MORALES HURTADO MONICA DEL PILAR                                                                    ","MUJERES",27.448087431694,"MENOS DE 30 AÑOS"
"2667",9,4,9000000000067,19,0,0,0,"BRICEÑO ERRAEZ MARCO ANTONIO                                                                       ","HOMBRES",29.1041095890411,"MENOS DE 30 AÑOS","FIGUEROA MACIAS MARWIN MARLON                                                                       ","HOMBRES",40.2958904109589,"DE 30 A MENOS DE 45 AÑOS"
"2668",9,4,9000000000068,20,0,0,0,"SALCEDO SARMIENTO CARMEN AMANDA                                                                     ","MUJERES",50.2164383561644,"DE 45 A MENOS DE 65 AÑOS","ARTEAGA MENDOZA MARIA MARGARITA                                                                     ","MUJERES",36.3561643835616,"DE 30 A MENOS DE 45 AÑOS"
"2669",9,4,9000000000069,21,0,0,0,"MONTENEGRO SALAS JUAN CARLOS                                                                        ","HOMBRES",36.5232876712329,"DE 30 A MENOS DE 45 AÑOS","MOROCHZ BUSTAMANTE MARCO TULIO                                                                      ","HOMBRES",68.3917808219178,"DE 65 AÑOS Y MÁS"
"2670",9,4,9000000000070,22,0,0,0,"ALTAMIRANO ARELLANO VILMA YOLANDA                                                                   ","MUJERES",69.3013698630137,"DE 65 AÑOS Y MÁS","PILAQUINGA SEVILLA SILVIA SOLEDAD                                                                   ","MUJERES",28.3205479452055,"MENOS DE 30 AÑOS"
"2671",9,4,9000000000071,23,0,0,0,"BELTRAN PROAÑO FERNANDO                                                                            ","HOMBRES",63.5273224043716,"DE 45 A MENOS DE 65 AÑOS","ATI PILAQUINGA MARCELO EDWIN                                                                        ","HOMBRES",30.8032786885246,"DE 30 A MENOS DE 45 AÑOS"
"2672",9,4,9000000000072,24,0,0,0,"BOBADILLA GARCIA SELENIA YALILE                                                                     ","MUJERES",38.2520547945205,"DE 30 A MENOS DE 45 AÑOS","DELGADO DE JESUS MAYRA DIANELI                                                                      ","MUJERES",26.6082191780822,"MENOS DE 30 AÑOS"
"2673",9,5,9000000000073,1,0,0,0,"NOBOA PONTON ALVARO FERNANDO                                                                        ","HOMBRES",56.8575342465753,"DE 45 A MENOS DE 65 AÑOS","AROSEMENA AROSEMENA CARLOS JULIO                                                                    ","HOMBRES",61.3561643835616,"DE 45 A MENOS DE 65 AÑOS"
"2674",9,5,9000000000074,2,0,0,0,"PAREDES GARCES SARA ELIZABETH                                                                       ","MUJERES",38.386301369863,"DE 30 A MENOS DE 45 AÑOS","BARREDA ZEVALLOS VERONICA MARIA                                                                     ","MUJERES",33.0794520547945,"DE 30 A MENOS DE 45 AÑOS"
"2675",9,5,9000000000075,3,0,0,0,"TAIANO ALVAREZ JOSE VICENTE                                                                         ","HOMBRES",51.4863387978142,"DE 45 A MENOS DE 65 AÑOS","RUIZ LACOSTTE JULIO XAVIER                                                                          ","HOMBRES",27.3934426229508,"MENOS DE 30 AÑOS"
"2676",9,5,9000000000076,4,0,0,0,"NIEMES SANCHEZ CECILIA DE LAS MERCEDES                                                              ","MUJERES",40.3260273972603,"DE 30 A MENOS DE 45 AÑOS","CARVAJAL RUIZ JENNY DEL ROCIO                                                                       ","MUJERES",38.0356164383562,"DE 30 A MENOS DE 45 AÑOS"
"2677",9,5,9000000000077,5,0,0,0,"FANTONI CAMBA JORGE VICENTE                                                                         ","HOMBRES",73.2465753424657,"DE 65 AÑOS Y MÁS","SANCHEZ GONZALEZ JOSE ANTONIO                                                                       ","HOMBRES",47.4918032786885,"DE 45 A MENOS DE 65 AÑOS"
"2678",9,5,9000000000078,6,0,0,0,"PONTON TRUJILLO MARIA ELENA                                                                         ","MUJERES",52.2684931506849,"DE 45 A MENOS DE 65 AÑOS","PEÑAFIEL RAMIREZ PATRICIA JOSEFINA                                                                 ","MUJERES",39.0300546448087,"DE 30 A MENOS DE 45 AÑOS"
"2679",9,5,9000000000079,7,0,0,0,"CEDEÑO ZAMBRANO PABLO JAVIER                                                                       ","HOMBRES",32.9123287671233,"DE 30 A MENOS DE 45 AÑOS","BARBERAN SAMANIEGO CARLOS ELIAS                                                                     ","HOMBRES",34.8251366120219,"DE 30 A MENOS DE 45 AÑOS"
"2680",9,5,9000000000080,8,0,0,0,"FREILE YCAZA FATIMA YOLANDA                                                                         ","MUJERES",52.1013698630137,"DE 45 A MENOS DE 65 AÑOS","COLLAGUAZO ICHAO ROXANA MARIBEL                                                                     ","MUJERES",33.6219178082192,"DE 30 A MENOS DE 45 AÑOS"
"2681",9,5,9000000000081,9,0,0,0,"IZURIETA VASCONEZ SAMUEL EDUARDO                                                                    ","HOMBRES",53.2849315068493,"DE 45 A MENOS DE 65 AÑOS","TIPAN MORALES FABIAN GIOVANNY                                                                       ","HOMBRES",29.9232876712329,"MENOS DE 30 AÑOS"
"2682",9,5,9000000000082,10,0,0,0,"BAJAÑA MACKLIFF MARIUXI DENISSE                                                                    ","MUJERES",21.9506849315068,"MENOS DE 30 AÑOS","TAPIA CUJI ROSA DEL PILAR                                                                           ","MUJERES",45.0821917808219,"DE 45 A MENOS DE 65 AÑOS"
"2683",9,5,9000000000083,11,0,0,0,"BORJA BONILLA PAULINO JOSE                                                                          ","HOMBRES",28.3534246575342,"MENOS DE 30 AÑOS","ARELLANO GALLEGOS GONZALO ENRIQUE                                                                   ","HOMBRES",70.4438356164383,"DE 65 AÑOS Y MÁS"
"2684",9,5,9000000000084,12,0,0,0,"FLORES ESTRELLA IRENE ELIZABETH                                                                     ","MUJERES",37.2821917808219,"DE 30 A MENOS DE 45 AÑOS","ANDRADE IBUJES MELBA XIMENA                                                                         ","MUJERES",38.558904109589,"DE 30 A MENOS DE 45 AÑOS"
"2685",9,5,9000000000085,13,0,0,0,"QUELAL PABON MARCO VINICIO                                                                          ","HOMBRES",49.386301369863,"DE 45 A MENOS DE 65 AÑOS","PROAÑO VICTOR HUGO                                                                                 ","HOMBRES",42.9016393442623,"DE 30 A MENOS DE 45 AÑOS"
"2686",9,5,9000000000086,14,0,0,0,"NAVARRETE TORRES MARGARITA ROSA                                                                     ","MUJERES",56.3890410958904,"DE 45 A MENOS DE 65 AÑOS","HIDALGO NAVARRETE MARIA ALEXANDRA                                                                   ","MUJERES",29.4630136986301,"MENOS DE 30 AÑOS"
"2687",9,5,9000000000087,15,0,0,0,"USHIÑA CARVAJAL MANUEL MARCELO                                                                     ","HOMBRES",42.9043715846995,"DE 30 A MENOS DE 45 AÑOS","CEPEDA SUAREZ EDGAR RAMIRO                                                                          ","HOMBRES",33.0958904109589,"DE 30 A MENOS DE 45 AÑOS"
"2688",9,5,9000000000088,16,0,0,0,"JAYA ALVAREZ KARLA PRISCILA                                                                         ","MUJERES",28.6493150684932,"MENOS DE 30 AÑOS","REYES RIVERA JANET ELENA                                                                            ","MUJERES",34.0547945205479,"DE 30 A MENOS DE 45 AÑOS"
"2689",9,5,9000000000089,17,0,0,0,"VARGAS ANDA DANIEL ESPARTACO                                                                        ","HOMBRES",23.1120218579235,"MENOS DE 30 AÑOS","CARRANZA RODRIGUEZ JAVIER VICENTE                                                                   ","HOMBRES",36.6082191780822,"DE 30 A MENOS DE 45 AÑOS"
"2690",9,5,9000000000090,18,0,0,0,"QUIROGA ANDRADE MONICA ELIANA DEL ROCIO                                                             ","MUJERES",42.6027397260274,"DE 30 A MENOS DE 45 AÑOS","VARGAS ANDA MYRIAM MILUHSKA                                                                         ","MUJERES",39.3934426229508,"DE 30 A MENOS DE 45 AÑOS"
"2691",9,5,9000000000091,19,0,0,0,"BALANZATEGUI YEPEZ MARIO PATRICIO                                                                   ","HOMBRES",43.0109289617486,"DE 30 A MENOS DE 45 AÑOS","JIMENEZ MUNOZ TYRONE GIOVANNY                                                                       ","HOMBRES",34.6547945205479,"DE 30 A MENOS DE 45 AÑOS"
"2692",9,5,9000000000092,20,0,0,0,"MACIAS FREIRE PAULINA DE LOURDES                                                                    ","MUJERES",25.2383561643836,"MENOS DE 30 AÑOS","ALVAREZ LEON GLADYS AIDA                                                                            ","MUJERES",30.5397260273973,"DE 30 A MENOS DE 45 AÑOS"
"2693",9,5,9000000000093,21,0,0,0,"JARAMILLO TRUJILLO CARLOS FERNANDO                                                                  ","HOMBRES",49.2164383561644,"DE 45 A MENOS DE 65 AÑOS","MAYORGA SANDOVAL MARCO ANTONIO                                                                      ","HOMBRES",41.2958904109589,"DE 30 A MENOS DE 45 AÑOS"
"2694",9,5,9000000000094,22,0,0,0,"BAÑO POZO CARMEN LEONOR                                                                            ","MUJERES",45.1643835616438,"DE 45 A MENOS DE 65 AÑOS","ROCHA DITO MICHELLE GABRIELA                                                                        ","MUJERES",26.6849315068493,"MENOS DE 30 AÑOS"
"2695",9,5,9000000000095,23,0,0,0,"PROAÑO GALARRAGA MARCO ANTONIO                                                                     ","HOMBRES",35.9945205479452,"DE 30 A MENOS DE 45 AÑOS","MONSERRATE YCAZA ERICK ERNESTO                                                                      ","HOMBRES",48.0493150684932,"DE 45 A MENOS DE 65 AÑOS"
"2696",9,5,9000000000096,24,0,0,0,"VIZCAINO GONZALEZ LINDA GRACE                                                                       ","MUJERES",23.5109289617486,"MENOS DE 30 AÑOS","VERA CEPEDA ANGELA JEAQUELINE                                                                       ","MUJERES",21.3424657534247,"MENOS DE 30 AÑOS"
"2697",9,6,9000000000097,1,0,0,0,"SOLORZANO CONSTANTINE HECTOR CARLOS                                                                 ","HOMBRES",70.1123287671233,"DE 65 AÑOS Y MÁS","LLERENA OLVERA OSCAR MANUEL                                                                         ","HOMBRES",58.7568306010929,"DE 45 A MENOS DE 65 AÑOS"
"2698",9,6,9000000000098,2,0,0,0,"GUTIERREZ CABRERA LIDIA MARILYN                                                                     ","MUJERES",52.8767123287671,"DE 45 A MENOS DE 65 AÑOS","FELIX MONTESDEOCA SANDRA JACINTA                                                                    ","MUJERES",43.7808219178082,"DE 30 A MENOS DE 45 AÑOS"
"2699",9,6,9000000000099,3,0,0,0,"CAMPBELL SUAREZ NELSON IBAN                                                                         ","HOMBRES",43.0409836065574,"DE 30 A MENOS DE 45 AÑOS","CAICEDO PLAZA PEDRO TEOFILO                                                                         ","HOMBRES",64.0739726027397,"DE 45 A MENOS DE 65 AÑOS"
"2700",9,6,9000000000100,4,0,0,0,"CEVALLOS CAPURRO DENNY MARELY                                                                       ","MUJERES",56.2739726027397,"DE 45 A MENOS DE 65 AÑOS","GRANDA BARBA YAZMIN DE LAS MERCEDES                                                                 ","MUJERES",53.1506849315069,"DE 45 A MENOS DE 65 AÑOS"
"2701",9,6,9000000000101,5,0,0,0,"VASQUEZ AGUILAR DOUGLAS VICENTE                                                                     ","HOMBRES",48.3178082191781,"DE 45 A MENOS DE 65 AÑOS","SALAZAR MORA LAURO PATRICIO                                                                         ","HOMBRES",48.5479452054795,"DE 45 A MENOS DE 65 AÑOS"
"2702",9,6,9000000000102,6,0,0,0,"RODITI CEDENO MONICA MERCEDES                                                                       ","MUJERES",38.1561643835616,"DE 30 A MENOS DE 45 AÑOS","ANGUMBA SOLORZANO INGRID DEL CARMEN                                                                 ","MUJERES",33.6465753424658,"DE 30 A MENOS DE 45 AÑOS"
"2703",9,6,9000000000103,7,0,0,0,"LUNA CEDENO JORGE WASHINGTON                                                                        ","HOMBRES",55.7295081967213,"DE 45 A MENOS DE 65 AÑOS","NARANJO ASSAN JHON KLEVER                                                                           ","HOMBRES",42.6767123287671,"DE 30 A MENOS DE 45 AÑOS"
"2704",9,6,9000000000104,8,0,0,0,"GARCIA CHONG LAURA PATRICIA                                                                         ","MUJERES",50.2767123287671,"DE 45 A MENOS DE 65 AÑOS","COELLO ALARCON GLADYS MARIA                                                                         ","MUJERES",67.5655737704918,"DE 65 AÑOS Y MÁS"
"2705",9,6,9000000000105,9,0,0,0,"REA ANDRADE HARTMAN ADOLFO                                                                          ","HOMBRES",57.7835616438356,"DE 45 A MENOS DE 65 AÑOS","ARCOS COBA ANGEL PAULINO                                                                            ","HOMBRES",23.016393442623,"MENOS DE 30 AÑOS"
"2706",9,6,9000000000106,10,0,0,0,"QUIÑONEZ GONZALEZ EUSEBIA INCITA                                                                   ","MUJERES",60.7945205479452,"DE 45 A MENOS DE 65 AÑOS","VALENCIA LOPEZ REBECA ELIZABETH                                                                     ","MUJERES",33.9616438356164,"DE 30 A MENOS DE 45 AÑOS"
"2707",9,6,9000000000107,11,0,0,0,"OREJUELA MORAN JOSE LUIS                                                                            ","HOMBRES",54.7814207650273,"DE 45 A MENOS DE 65 AÑOS","VASQUEZ AGUILAR EDWIN ANDRES                                                                        ","HOMBRES",44.5753424657534,"DE 30 A MENOS DE 45 AÑOS"
"2708",9,6,9000000000108,12,0,0,0,"HASING ALAVA NORMA CLARISA                                                                          ","MUJERES",71.0874316939891,"DE 65 AÑOS Y MÁS","VILLEGAS PILAY YOMAYRA ELIZABETH                                                                    ","MUJERES",20.6739726027397,"MENOS DE 30 AÑOS"
"2709",9,6,9000000000109,13,0,0,0,"RIVERA ENDARA ROBERTO JOSE                                                                          ","HOMBRES",79.7295081967213,"DE 65 AÑOS Y MÁS","ORDOÑEZ JURADO VICTOR JAVIER                                                                       ","HOMBRES",22.158904109589,"MENOS DE 30 AÑOS"
"2710",9,6,9000000000110,14,0,0,0,"LOPEZ MORAN OLGA ALEJA                                                                              ","MUJERES",57.6356164383562,"DE 45 A MENOS DE 65 AÑOS","NARANJO VERA NARCISA NICOLASA                                                                       ","MUJERES",51.3114754098361,"DE 45 A MENOS DE 65 AÑOS"
"2711",9,6,9000000000111,15,0,0,0,"SANCHEZ VASQUEZ GONZALO VIDAL                                                                       ","HOMBRES",55.4426229508197,"DE 45 A MENOS DE 65 AÑOS","LEON VILLOTA JUAN EDUARDO                                                                           ","HOMBRES",43.9643835616438,"DE 30 A MENOS DE 45 AÑOS"
"2712",9,6,9000000000112,16,0,0,0,"RODAS MENDOZA MARTHA ELENA                                                                          ","MUJERES",40.9452054794521,"DE 30 A MENOS DE 45 AÑOS","VELOZ ZAMBRANO ANA VICTORIA                                                                         ","MUJERES",49.8684931506849,"DE 45 A MENOS DE 65 AÑOS"
"2713",9,6,9000000000113,17,0,0,0,"MERA CANTOS GUBER GUIDO                                                                             ","HOMBRES",54.5397260273973,"DE 45 A MENOS DE 65 AÑOS","ORTIZ RIVAS ANGEL GUILLERMO                                                                         ","HOMBRES",42.0767123287671,"DE 30 A MENOS DE 45 AÑOS"
"2714",9,6,9000000000114,18,0,0,0,"MARIDUEÑA JIMENEZ CATHERINE IVETTE                                                                 ","MUJERES",31.7506849315069,"DE 30 A MENOS DE 45 AÑOS","CRIOLLO SANTANA MARIA DEL CONSUELO                                                                  ","MUJERES",46.8032786885246,"DE 45 A MENOS DE 65 AÑOS"
"2715",9,6,9000000000115,19,0,0,0,"CEVALLOS CEVALLOS KLEVER FERNANDO                                                                   ","HOMBRES",42.3315068493151,"DE 30 A MENOS DE 45 AÑOS","CABRERA CEVALLOS JEFFERSON JESUS                                                                    ","HOMBRES",21.3643835616438,"MENOS DE 30 AÑOS"
"2716",9,6,9000000000116,20,0,0,0,"BALDEON GARCIA KAREEN ANA                                                                           ","MUJERES",29.4684931506849,"MENOS DE 30 AÑOS","BARREIRO GUZMAN ERNESTINA AURORA                                                                    ","MUJERES",23.2622950819672,"MENOS DE 30 AÑOS"
"2717",9,6,9000000000117,21,0,0,0,"AGUIRRE RODRIGUEZ EDGAR ENRIQUE                                                                     ","HOMBRES",53.1561643835616,"DE 45 A MENOS DE 65 AÑOS","ILLESCAS ARIZAGA MIGUEL ORLANDO                                                                     ","HOMBRES",57.4602739726027,"DE 45 A MENOS DE 65 AÑOS"
"2718",9,6,9000000000118,22,0,0,0,"MENDOZA RODRIGUEZ CARMEN JANETH                                                                     ","MUJERES",26.3671232876712,"MENOS DE 30 AÑOS","VERA JORDAN URSULA MERCEDES                                                                         ","MUJERES",41.8849315068493,"DE 30 A MENOS DE 45 AÑOS"
"2719",9,6,9000000000119,23,0,0,0,"MORA VILLACRES LUIS ALBERTO                                                                         ","HOMBRES",60.2328767123288,"DE 45 A MENOS DE 65 AÑOS","CEDEÑO ALVARADO FRANCISCO HILARIO                                                                  ","HOMBRES",47.8246575342466,"DE 45 A MENOS DE 65 AÑOS"
"2720",9,6,9000000000120,24,0,0,0,"VILLAVICENCIO PARRAGA MIRIAN ALEXANDRA                                                              ","MUJERES",36.813698630137,"DE 30 A MENOS DE 45 AÑOS","ESCALANTE ALVARADO MINERVA ALEXANDRA                                                                ","MUJERES",21.027397260274,"MENOS DE 30 AÑOS"
"2721",9,73,9000000000121,1,0,0,0,"ALARCON COSTTA CESAR AUGUSTO                                                                        ","HOMBRES",53.8684931506849,"DE 45 A MENOS DE 65 AÑOS","DELGADO HERNAN PATRICIO                                                                             ","HOMBRES",52.5643835616438,"DE 45 A MENOS DE 65 AÑOS"
"2722",9,73,9000000000122,2,0,0,0,"MORAN CEVALLOS ELBA ANA                                                                             ","MUJERES",61.8657534246575,"DE 45 A MENOS DE 65 AÑOS","HIDALGO PONCE WILMA PATRICIA                                                                        ","MUJERES",46.792349726776,"DE 45 A MENOS DE 65 AÑOS"
"2723",9,73,9000000000123,3,0,0,0,"IBARRA SALAZAR CARLOS HERNAN                                                                        ","HOMBRES",50.2630136986301,"DE 45 A MENOS DE 65 AÑOS","ORELLANA OCANA VICTOR AGUSTIN                                                                       ","HOMBRES",46.8688524590164,"DE 45 A MENOS DE 65 AÑOS"
"2724",9,73,9000000000124,4,0,0,0,"ARMENDARIZ GALARZA LOURDES TERESA                                                                   ","MUJERES",55.8383561643836,"DE 45 A MENOS DE 65 AÑOS","BAYAS SANCHEZ SONIA MARIA                                                                           ","MUJERES",40.7616438356164,"DE 30 A MENOS DE 45 AÑOS"
"2725",9,73,9000000000125,5,0,0,0,"PEREZ SANZ FRANCISCO EDUARDO                                                                        ","HOMBRES",82.8387978142077,"DE 65 AÑOS Y MÁS","PEREZ POLIT JUAN CARLOS                                                                             ","HOMBRES",45.0191780821918,"DE 45 A MENOS DE 65 AÑOS"
